uri,label,sameAs_tgn,sameAs_geonames,sameAs_ecartico,provenance
,Vaarl,,http://sws.geonames.org/2817873/,,vocopvarenden
,Arlon,,http://sws.geonames.org/2803073/,,vocopvarenden
,Schwerin,,http://sws.geonames.org/2834282/,,vocopvarenden
,Cabo de Goed Hoop,,http://sws.geonames.org/3367577/,,vocopvarenden
,Vrijstad,,http://sws.geonames.org/2925027/,,vocopvarenden
,Alschen,,http://sws.geonames.org/2756180/,,vocopvarenden
,Wildau,,http://sws.geonames.org/454310/,,vocopvarenden
,Kirchem,,http://sws.geonames.org/2890485/,,vocopvarenden
,Djokjokarta,,http://sws.geonames.org/1621177/,,vocopvarenden
,Nassauw Weilburg,,http://sws.geonames.org/2812626/,,vocopvarenden
,Athenen,,http://sws.geonames.org/264371/,,vocopvarenden
,Ubes,,http://sws.geonames.org/2262963/,,vocopvarenden
,Bitterfelt,,,,ga
,Grenoble,,http://sws.geonames.org/3014728/,,vocopvarenden
,Liban,,http://sws.geonames.org/457954/,,vocopvarenden
,Canstad,,http://sws.geonames.org/2953533/,,vocopvarenden
,Barenth,,http://sws.geonames.org/2952692/,,vocopvarenden
,Helsingör,,http://sws.geonames.org/2620473/,,vocopvarenden
,Vlietland,,http://sws.geonames.org/2745420/,,vocopvarenden
,Rheims,,http://sws.geonames.org/2984114/,,vocopvarenden
,Midwolda,,http://sws.geonames.org/2750830/,,vocopvarenden
,Wollegast,,http://sws.geonames.org/2806501/,,vocopvarenden
,Eck,,http://sws.geonames.org/2756432/,,vocopvarenden
,Koudem,,http://sws.geonames.org/2752367/,,vocopvarenden
,Weie,,http://sws.geonames.org/2744489/,,vocopvarenden
,Cracou,,http://sws.geonames.org/3094802/,,vocopvarenden
,Saxenborg,,,,ga
,Mello,,http://sws.geonames.org/3070628/,,vocopvarenden
,Hasebroek,,http://sws.geonames.org/3013619/,,vocopvarenden
,Bouillon,,http://sws.geonames.org/2801283/,,vocopvarenden
,Jeever,,http://sws.geonames.org/2894897/,,vocopvarenden
,Bloxiel,,http://sws.geonames.org/2758777/,,vocopvarenden
,Gemnitz,,,,ga
,Sutfen,,http://sws.geonames.org/2743608/,,vocopvarenden
,Chalon,,http://sws.geonames.org/3026046/,,vocopvarenden
,Odekerke,,http://sws.geonames.org/2858114/,,vocopvarenden
,Reul,,http://sws.geonames.org/588409/,,vocopvarenden
,Best,,http://sws.geonames.org/2759040/,,vocopvarenden
,New York,,http://sws.geonames.org/5128581/,,vocopvarenden
,Oosteel,,http://sws.geonames.org/2856801/,,vocopvarenden
,Mantz,,http://sws.geonames.org/2874225/,,vocopvarenden
,Lauterberg,,http://sws.geonames.org/2953410/,,vocopvarenden
,Sanlis,,http://sws.geonames.org/2975088/,,vocopvarenden
,Florenville,,http://sws.geonames.org/2798272/,,vocopvarenden
,Perleberg,,http://sws.geonames.org/2854848/,,vocopvarenden
,Charleville,,http://sws.geonames.org/3026613/,,vocopvarenden
,Ruen,,http://sws.geonames.org/727547/,,vocopvarenden
,Gesger,,http://sws.geonames.org/324126/,,vocopvarenden
,Mortagne,,http://sws.geonames.org/2991708/,,vocopvarenden
,St Pierre,,http://sws.geonames.org/3424933/,,vocopvarenden
,Boerhave,,http://sws.geonames.org/2941046/,,vocopvarenden
,Aix en Provence,,http://sws.geonames.org/3038354/,,vocopvarenden
,Nice,,http://sws.geonames.org/2990440/,,vocopvarenden
,Meienbergh,,http://sws.geonames.org/2871419/,,vocopvarenden
,Lublin,,http://sws.geonames.org/765876/,,vocopvarenden
,Saxen Hilburg,,https://www.wikidata.org/wiki/Q281005,,vocopvarenden
,Boel,,http://sws.geonames.org/2947051/,,vocopvarenden
,Heupen,,http://sws.geonames.org/2908322/,,vocopvarenden
,Groningue,,http://sws.geonames.org/2755251/,,vocopvarenden
,Ringenberg,,,,ga
,Dilsen,,http://sws.geonames.org/7670535/,,vocopvarenden
,Lauban,,http://sws.geonames.org/3093040/,,vocopvarenden
,Velden,,http://sws.geonames.org/2745717/,,vocopvarenden
,Aak,,http://sws.geonames.org/3247449/,,vocopvarenden
,Anhalt Dassau,,,,ga
,s'Hagen,,http://sws.geonames.org/2747373/,,vocopvarenden
,Coningsbergen in 't Pruisische,,http://sws.geonames.org/554234/,,vocopvarenden
,Coxhagen,,http://sws.geonames.org/2939658/,,vocopvarenden
,Dielingen,,,,ga
,Witsmar,,http://sws.geonames.org/2744303/,,vocopvarenden
,Lammerschagen,,http://sws.geonames.org/2752000/,,vocopvarenden
,Reusel,,http://sws.geonames.org/2748217/,,vocopvarenden
,IJland,,http://sws.geonames.org/2750059/,,vocopvarenden
,Glaris,,http://sws.geonames.org/2797494/,,vocopvarenden
,Dijon,,http://sws.geonames.org/3021372/,,vocopvarenden
,Soetendaal,,http://sws.geonames.org/7288345/,,vocopvarenden
,Surat,,http://sws.geonames.org/1255364/,,vocopvarenden
,Larelt,,http://sws.geonames.org/2880409/,,vocopvarenden
,Burgos,,http://sws.geonames.org/3181398/,,vocopvarenden
,Holtzminden,,http://sws.geonames.org/2899601/,,vocopvarenden
,Laon,,http://sws.geonames.org/3007477/,,vocopvarenden
,Carlshaven in Sweeden,,http://sws.geonames.org/2701727/,,vocopvarenden
,Havre d'Grace,,http://sws.geonames.org/3003796/,,vocopvarenden
,Isle de Franke,,http://sws.geonames.org/934293/,,vocopvarenden
,Kolmer,,http://sws.geonames.org/2702261/,,vocopvarenden
,Koningszee,,,,ga
,Alstede,,http://sws.geonames.org/2958112/,,vocopvarenden
,Noirmontier,,http://sws.geonames.org/2990205/,,vocopvarenden
,Mechel,,http://sws.geonames.org/2791537/,,vocopvarenden
,Westerland,,http://sws.geonames.org/2744720/,,vocopvarenden
,Beversted,,,,ga
,Amacq,,http://sws.geonames.org/2624740/,,vocopvarenden
,Main,,http://sws.geonames.org/2874225/,,vocopvarenden
,de Nieuwe Schans,,http://sws.geonames.org/2750250/,,vocopvarenden
,Oran,,http://sws.geonames.org/2485926/,,vocopvarenden
,'t Hoge Zant,,http://sws.geonames.org/2753706/,,vocopvarenden
,Ackmaar,,http://sws.geonames.org/2759899/,,vocopvarenden
,Franiquer,,http://sws.geonames.org/2755845/,,vocopvarenden
,Langeweer,,http://sws.geonames.org/2751888/,,vocopvarenden
,Ancham,,http://sws.geonames.org/2956018/,,vocopvarenden
,Narden,,http://sws.geonames.org/2750521/,,vocopvarenden
,Oost Capelle,,http://sws.geonames.org/2749362/,,vocopvarenden
,Dinklage,,http://sws.geonames.org/2936881/,,vocopvarenden
,Schapen,,http://sws.geonames.org/2840419/,,vocopvarenden
,Wurdum,,http://sws.geonames.org/2744327/,,vocopvarenden
,Jevel,,http://sws.geonames.org/2894897/,,vocopvarenden
,der Mei,,,,ga
,Waalre,,http://sws.geonames.org/2745127/,,vocopvarenden
,Stafanger,,http://sws.geonames.org/3137115/,,vocopvarenden
,Claris,,http://sws.geonames.org/2660594/,,vocopvarenden
,Defenter,,http://sws.geonames.org/2756987/,,vocopvarenden
,Sint-Maartensdijk,,http://sws.geonames.org/2747241/,,vocopvarenden
,Rijne,,http://sws.geonames.org/2847645/,,vocopvarenden
,Baden Baden,,http://sws.geonames.org/2953504/,,vocopvarenden
,De Peekel,,http://sws.geonames.org/2749034/,,vocopvarenden
,Menslage,,http://sws.geonames.org/2871889/,,vocopvarenden
,Dure,,http://sws.geonames.org/2934486/,,vocopvarenden
,Schutmer,,http://sws.geonames.org/2836260/,,vocopvarenden
,Tanger,,http://sws.geonames.org/2785389/,,vocopvarenden
,Luibeck,,http://sws.geonames.org/2875601/,,vocopvarenden
,Oostereind van Texel,,http://sws.geonames.org/2749475/,,vocopvarenden
,Deurssen,,http://sws.geonames.org/2757002/,,vocopvarenden
,Gronsveld,,,,ga
,Moenen,,http://sws.geonames.org/2616780/,,vocopvarenden
,Morges,,http://sws.geonames.org/2659587/,,vocopvarenden
,Beuningen,,http://sws.geonames.org/2751695/,,vocopvarenden
,Pinjum,,http://sws.geonames.org/2748582/,,vocopvarenden
,Riwolt,,http://sws.geonames.org/3100637/,,vocopvarenden
,Alewijn,,http://sws.geonames.org/6438272/,,vocopvarenden
,canton Bern in Switserland,,http://sws.geonames.org/2661551/,,vocopvarenden
,Huckeswagen,,http://sws.geonames.org/2898098/,,vocopvarenden
,Vurne,,http://sws.geonames.org/2784804/,,vocopvarenden
,Boulin,,http://sws.geonames.org/3031222/,,vocopvarenden
,Stromstad in Sweeden,,http://sws.geonames.org/2671224/,,vocopvarenden
,Stadberg,,http://sws.geonames.org/3161732/,,vocopvarenden
,Overbroek,,http://sws.geonames.org/2748860/,,vocopvarenden
,Embsbuuren,,http://sws.geonames.org/2930454/,,vocopvarenden
,Borcom,,http://sws.geonames.org/2946207/,,vocopvarenden
,Borckom,,http://sws.geonames.org/2755434/,,vocopvarenden
,Strömstad,,http://sws.geonames.org/2671224/,,vocopvarenden
,Holthuisen,,,,ga
,Condé,,http://sws.geonames.org/3023964/,,vocopvarenden
,Ekeren,,http://sws.geonames.org/2798873/,,vocopvarenden
,Scagerbrugh,,,,ga
,Rotstok,,http://sws.geonames.org/2844588/,,vocopvarenden
,Rijen,,http://sws.geonames.org/2748130/,,vocopvarenden
,Maasbommel,,http://sws.geonames.org/2751304/,,vocopvarenden
,Langensaltz,,http://sws.geonames.org/6550449/,,vocopvarenden
,Saxen Meinungen,,https://www.wikidata.org/wiki/Q157710,,vocopvarenden
,Dulke,,http://sws.geonames.org/2934672/,,vocopvarenden
,Steenveld,,http://sws.geonames.org/2829183/,,vocopvarenden
,Voorschoote,,http://sws.geonames.org/2745301/,,vocopvarenden
,Smerna,,http://sws.geonames.org/666617/,,vocopvarenden
,Etershem,,http://sws.geonames.org/2755998/,,vocopvarenden
,Billerbeck,,http://sws.geonames.org/2948944/,,vocopvarenden
,Nieuwerkerken,,http://sws.geonames.org/2750261/,,vocopvarenden
,Poland,,https://www.wikidata.org/wiki/Q172107,,vocopvarenden
,Bonnat,,http://sws.geonames.org/3031783/,,vocopvarenden
,Pruismunden,,http://sws.geonames.org/2871039/,,vocopvarenden
,Marolderode,,http://sws.geonames.org/2873227/,,vocopvarenden
,Doesburg in Gelderland,,http://sws.geonames.org/2756772/,,vocopvarenden
,Gerardsbergen,,http://sws.geonames.org/2797638/,,vocopvarenden
,Veure,,http://sws.geonames.org/2784804/,,vocopvarenden
,Christianien,,,,ga
,Temsche,,http://sws.geonames.org/2785778/,,vocopvarenden
,Delling,,http://sws.geonames.org/3159232/,,vocopvarenden
,Lausane in Switserland,,http://sws.geonames.org/2659994/,,vocopvarenden
,Wildervank in Groningerland,,http://sws.geonames.org/2744431/,,vocopvarenden
,St. Bosch,,http://sws.geonames.org/2747351/,,vocopvarenden
,Delder,,http://sws.geonames.org/2757370/,,vocopvarenden
,Drieburg,,http://sws.geonames.org/2937591/,,vocopvarenden
,Weesip,,http://sws.geonames.org/2744580/,,vocopvarenden
,Harlebeek,,http://sws.geonames.org/2796542/,,vocopvarenden
,Niedek,,http://sws.geonames.org/3091070/,,vocopvarenden
,de cust Cormandel,,http://sws.geonames.org/1273820/,,vocopvarenden
,Bergheim,,http://sws.geonames.org/2950438/,,vocopvarenden
,Termunter Ziel,,http://sws.geonames.org/2746426/,,vocopvarenden
,Hoezem,,http://sws.geonames.org/2897132/,,vocopvarenden
,Warcum,,http://sws.geonames.org/2744179/,,vocopvarenden
,Auvergne,,http://sws.geonames.org/3035876/,,vocopvarenden
,Pein,,http://sws.geonames.org/2855047/,,vocopvarenden
,Detmarsen,,http://sws.geonames.org/2936765/,,vocopvarenden
,Munich,,http://sws.geonames.org/2867714/,,vocopvarenden
,Redon,,http://sws.geonames.org/2984192/,,vocopvarenden
,Biscaija,,http://sws.geonames.org/3104469/,,vocopvarenden
,West Cappel,,http://sws.geonames.org/2744642/,,vocopvarenden
,Christian Erlang,,,,ga
,Lindo,,http://sws.geonames.org/2877126/,,vocopvarenden
,Nunen,,http://sws.geonames.org/2749780/,,vocopvarenden
,'t eiland Silt,,http://sws.geonames.org/2824454/,,vocopvarenden
,Balum,,http://sws.geonames.org/2624337/,,vocopvarenden
,Lemberg,,http://sws.geonames.org/702550/,,vocopvarenden
,Tourcoing,,http://sws.geonames.org/2972284/,,vocopvarenden
,Luikstad,,http://sws.geonames.org/2919763/,,vocopvarenden
,Luneville,,http://sws.geonames.org/6454301/,,vocopvarenden
,Keppel,,http://sws.geonames.org/2752107/,,vocopvarenden
,Annaberg,,http://sws.geonames.org/2956005/,,vocopvarenden
,Morisse,,http://sws.geonames.org/2991783/,,vocopvarenden
,Hobro,,http://sws.geonames.org/2620167/,,vocopvarenden
,Gramsberch,,,,ga
,Soumagne,,http://sws.geonames.org/2786344/,,vocopvarenden
,Grandson,,http://sws.geonames.org/2660529/,,vocopvarenden
,Apenroode,,http://sws.geonames.org/2955728/,,vocopvarenden
,Dromtom,,http://sws.geonames.org/3133880/,,vocopvarenden
,Rudershausen,,http://sws.geonames.org/2843404/,,vocopvarenden
,Postdam,,http://sws.geonames.org/2852458/,,vocopvarenden
,Offelten,,http://sws.geonames.org/2749726/,,vocopvarenden
,Heusen,,http://sws.geonames.org/2754135/,,vocopvarenden
,Moens,,http://sws.geonames.org/2791521/,,vocopvarenden
,Ouwerik in Oost-Friesland,,http://sws.geonames.org/2954006/,,vocopvarenden
,Dixmuide,,http://sws.geonames.org/2799369/,,vocopvarenden
,Hagenau,,http://sws.geonames.org/3014078/,,vocopvarenden
,Greetsiehl,,http://sws.geonames.org/2917826/,,vocopvarenden
,Wezell,,http://sws.geonames.org/2810678/,,vocopvarenden
,Gran,,http://sws.geonames.org/2652102/,,vocopvarenden
,Bergum In Friesland,,http://sws.geonames.org/2759103/,,vocopvarenden
,Maarssenbroek,,http://sws.geonames.org/2751314/,,vocopvarenden
,Neuwarp,,http://sws.geonames.org/3090590/,,vocopvarenden
,Flekkefort,,http://sws.geonames.org/3157090/,,vocopvarenden
,De Bos,,http://sws.geonames.org/2747351/,,vocopvarenden
,S Sebastiaan,,,,ga
,Barna,,,,ga
,Sevilje,,http://sws.geonames.org/2510911/,,vocopvarenden
,Haagen,,http://sws.geonames.org/2747373/,,vocopvarenden
,Wisma,,http://sws.geonames.org/2807465/,,vocopvarenden
,Termunde,,http://sws.geonames.org/2746428/,,vocopvarenden
,Wesmer,,http://sws.geonames.org/2807465/,,vocopvarenden
,'t Vrieseveen,,http://sws.geonames.org/2745182/,,vocopvarenden
,Zmirna,,http://sws.geonames.org/311046/,,vocopvarenden
,Crommenidijk,,http://sws.geonames.org/2752239/,,vocopvarenden
,Anjum in Friesland,,http://sws.geonames.org/2759757/,,vocopvarenden
,Buinen,,http://sws.geonames.org/2758156/,,vocopvarenden
,Staver,,,,ga
,Danzik,,http://sws.geonames.org/3099434/,,vocopvarenden
,Wthoorn,,,,ga
,Catalonia,,http://sws.geonames.org/3336901/,,vocopvarenden
,Aldekerk,,http://sws.geonames.org/2958584/,,vocopvarenden
,Den Bild,,http://sws.geonames.org/2757783/,,vocopvarenden
,Santbeeck,,http://sws.geonames.org/2747773/,,vocopvarenden
,Stadlohn,,http://sws.geonames.org/2829758/,,vocopvarenden
,Littau,,http://sws.geonames.org/597427/,,vocopvarenden
,Ballem in Holstijn,,http://sws.geonames.org/2853162/,,vocopvarenden
,d' Caab,,http://sws.geonames.org/3367577/,,vocopvarenden
,Cahors,,http://sws.geonames.org/3029213/,,vocopvarenden
,Ee,,http://sws.geonames.org/2756422/,,vocopvarenden
,Borholm,,http://sws.geonames.org/2624929/,,vocopvarenden
,Malaca,,http://sws.geonames.org/1734759/,,vocopvarenden
,Druntum,,http://sws.geonames.org/3133880/,,vocopvarenden
,Ahlen,,http://sws.geonames.org/2959223/,,vocopvarenden
,Ransond,,http://sws.geonames.org/2660529/,,vocopvarenden
,Bunschoot,,http://sws.geonames.org/2758104/,,vocopvarenden
,Como,,http://sws.geonames.org/3178229/,,vocopvarenden
,Louisa in Finland,,http://sws.geonames.org/647571/,,vocopvarenden
,Wevelgem,,http://sws.geonames.org/2783759/,,vocopvarenden
,Rimst,,,,ga
,Beelem,,http://sws.geonames.org/2951596/,,vocopvarenden
,St. Maria,,http://sws.geonames.org/3569926/,,vocopvarenden
,Rein,,http://sws.geonames.org/2847645/,,vocopvarenden
,Sorn,,http://sws.geonames.org/3137971/,,vocopvarenden
,Westerwijck in Zweden,,http://sws.geonames.org/2664203/,,vocopvarenden
,Resel,,http://sws.geonames.org/3006787/,,vocopvarenden
,Meldorp in Ditmarschen,,http://sws.geonames.org/2872100/,,vocopvarenden
,Diemerburg,,http://sws.geonames.org/2756888/,,vocopvarenden
,Jacobskerk,,http://sws.geonames.org/2747270/,,vocopvarenden
,Poortvliet,,http://sws.geonames.org/2748498/,,vocopvarenden
,Deursen,,http://sws.geonames.org/2757002/,,vocopvarenden
,Wisburg,,http://sws.geonames.org/470546/,,vocopvarenden
,Overakker,,http://sws.geonames.org/2748870/,,vocopvarenden
,Eesen,,http://sws.geonames.org/2798638/,,vocopvarenden
,Ophoesen,,http://sws.geonames.org/2749296/,,vocopvarenden
,Koorendijk,,http://sws.geonames.org/2755401/,,vocopvarenden
,Beetgum,,http://sws.geonames.org/2759283/,,vocopvarenden
,Swartenberg,,http://sws.geonames.org/2814146/,,vocopvarenden
,Gallipoli,,,,ga
,Noortbroek,,http://sws.geonames.org/2749989/,,vocopvarenden
,Würtzburg,,http://sws.geonames.org/2805615/,,vocopvarenden
,Clermont,,http://sws.geonames.org/3024635/,,vocopvarenden
,Ulzen,,http://sws.geonames.org/2820458/,,vocopvarenden
,Caudum,,http://sws.geonames.org/2752367/,,vocopvarenden
,Merxem,,http://sws.geonames.org/2791301/,,vocopvarenden
,Ansbagh,,http://sws.geonames.org/2955936/,,vocopvarenden
,Aarberge,,http://sws.geonames.org/3208019/,,vocopvarenden
,Prinsland,,http://sws.geonames.org/2748457/,,vocopvarenden
,Fribourg,,http://sws.geonames.org/2660718/,,vocopvarenden
,Nime,,http://sws.geonames.org/2990363/,,vocopvarenden
,Ligterveld,,http://sws.geonames.org/2792428/,,vocopvarenden
,Meijert,,http://sws.geonames.org/2750815/,,vocopvarenden
,Minde,,http://sws.geonames.org/2871039/,,vocopvarenden
,Elzas,,http://sws.geonames.org/3038033/,,vocopvarenden
,Apell,,http://sws.geonames.org/2759700/,,vocopvarenden
,Krevel,,http://sws.geonames.org/588409/,,vocopvarenden
,Beringwolde,,http://sws.geonames.org/2759247/,,vocopvarenden
,Zuid Carolina,,http://sws.geonames.org/4597040/,,vocopvarenden
,Ploen,,http://sws.geonames.org/2853162/,,vocopvarenden
,Isp,,http://sws.geonames.org/2753240/,,vocopvarenden
,Bandie,,http://sws.geonames.org/2941694/,,vocopvarenden
,De Barbados,,http://sws.geonames.org/3374085/,,vocopvarenden
,Majorcque,,http://sws.geonames.org/2514239/,,vocopvarenden
,Bilderbeeck,,,,ga
,Noyon,,,,ga
,Moerkerke,,http://sws.geonames.org/2791098/,,vocopvarenden
,Duffel,,http://sws.geonames.org/2799090/,,vocopvarenden
,Jupille,,http://sws.geonames.org/2794856/,,vocopvarenden
,Der Wilster,,http://sws.geonames.org/2808413/,,vocopvarenden
,Hildeschim,,http://sws.geonames.org/2904789/,,vocopvarenden
,Corbag,,http://sws.geonames.org/2885536/,,vocopvarenden
,Bijle,,http://sws.geonames.org/2759271/,,vocopvarenden
,Jelsum,,http://sws.geonames.org/2753256/,,vocopvarenden
,Lisieux,,http://sws.geonames.org/2998150/,,vocopvarenden
,Wagtendonk,,http://sws.geonames.org/2815651/,,vocopvarenden
,Cremona,,http://sws.geonames.org/3177838/,,vocopvarenden
,Zierijkzee,,http://sws.geonames.org/2743913/,,vocopvarenden
,Salau,,http://sws.geonames.org/3110986/,,vocopvarenden
,Canton Zurig,,http://sws.geonames.org/2657895/,,vocopvarenden
,Der Burg,,http://sws.geonames.org/2746468/,,vocopvarenden
,Camen,,http://sws.geonames.org/2893438/,,vocopvarenden
,Louvain,,http://sws.geonames.org/2792482/,,vocopvarenden
,Uffenheim,,http://sws.geonames.org/2820423/,,vocopvarenden
,Sile,,http://sws.geonames.org/739636/,,vocopvarenden
,Middeburg,,http://sws.geonames.org/2750896/,,vocopvarenden
,de Vrouwenacker,,http://sws.geonames.org/2745166/,,vocopvarenden
,Olderon,,http://sws.geonames.org/2745944/,,vocopvarenden
,Part,,,,ga
,Oevel,,http://sws.geonames.org/2789929/,,vocopvarenden
,Marienhaven,,http://sws.geonames.org/2873581/,,vocopvarenden
,Lellens,,http://sws.geonames.org/2751739/,,vocopvarenden
,Dizon,,http://sws.geonames.org/3021372/,,vocopvarenden
,Eps,,http://sws.geonames.org/2756050/,,vocopvarenden
,Nordheim,,http://sws.geonames.org/2861973/,,vocopvarenden
,Langenaar,,http://sws.geonames.org/2751926/,,vocopvarenden
,Huien,,http://sws.geonames.org/2619951/,,vocopvarenden
,Zwijnfort,,http://sws.geonames.org/2834498/,,vocopvarenden
,Frankkfurt aan den Oder,,http://sws.geonames.org/2925535/,,vocopvarenden
,Thorn,,http://sws.geonames.org/2746342/,,vocopvarenden
,Wessem,,http://sws.geonames.org/2744815/,,vocopvarenden
,Usen,,http://sws.geonames.org/2753504/,,vocopvarenden
,Ezens,,http://sws.geonames.org/2928911/,,vocopvarenden
,Maarzen,,http://sws.geonames.org/2751316/,,vocopvarenden
,Frankfort aan d'Oder,,http://sws.geonames.org/2925535/,,vocopvarenden
,Welt,,http://sws.geonames.org/2634569/,,vocopvarenden
,Nispen,,http://sws.geonames.org/2750035/,,vocopvarenden
,Zwerin,,http://sws.geonames.org/2834282/,,vocopvarenden
,Berum,,http://sws.geonames.org/2758983/,,vocopvarenden
,Halte,,http://sws.geonames.org/2754919/,,vocopvarenden
,Zandwijck,,http://sws.geonames.org/2748329/,,vocopvarenden
,Hazersou,,http://sws.geonames.org/2754724/,,vocopvarenden
,Delmerhorst,,http://sws.geonames.org/2938323/,,vocopvarenden
,Oedewalle,,http://sws.geonames.org/2666670/,,vocopvarenden
,Solms,,http://sws.geonames.org/9973269/,,vocopvarenden
,Boulen,,http://sws.geonames.org/8533267/,,vocopvarenden
,Ukerminde,,http://sws.geonames.org/2820471/,,vocopvarenden
,rivier Marrewijne,,,,ga
,Pampus,,,,ga
,La Flotte,,,,ga
,Hooghwoudt in Oost-Friesland,,,,ga
,Stoutenburg,,,,ga
,De Sont,,,,ga
,Demerarij,,,,ga
,Heeck in Vriesland,,,,ga
,Ulle,,,,ga
,Branser in Soffock in Engeland,,,,ga
,Nijcoop in Zweden,,,,ga
,Nylus in Zweden,,,,ga
,Noordzee,,,,ga
,de Oostzee onder Gotland,,,,ga
,Klein Blindzond in Noorwegen,,,,ga
,Boevenbergen,,,,ga
,Penmerken,,,,ga
,de Seems,,,,ga
,Oostzee,,,,ga
,Hysand,,,,ga
